ApplicationName,Category,DetailPage,PrivacyPolicyLink,State
同程旅行商家,实用工具,com.elong.merchant,http://ebooking.elongstatic.com/html/privacyPolicy/privacyPolicy.html,success
Vymeet云会议-多人视频会议软件,实用工具,com.kaihuibao.khbvymeet,https://www.vymeet.com/admin/index/about?t=privacy&h=1&appname=vymeet,success
V380,实用工具,com.macrovideo.v380,http://ad.nvdvr.cn/Agreement/index.php?param=eyJhcHBOYW1lIjoidjM4MCIsImxhbmciOiJjbiIsInR5cGUiOiJwcml2YWN5In0=,success
光之收藏家,实用工具,cn.ffxivsc,https://app.ffxivsc.cn/privacy.htm,success
吉速宝,实用工具,afd.shop.gjwsj,http://www.cnsodo.com/policy.html,success
宠日常,实用工具,com.eveningperson.chongrichang,https://chongrichang.eveningperson.com/webview/webview/help?id=1,success
野豹游戏加速器,实用工具,com.yebao.gamevpn,https://www.yebaojiasu.com/html/privacy-agreement.html,success
Pawbby Care,实用工具,pawbbycare.mmgg.fun,https://file.yirimao.com/pawbby/app-privace-zh.html,success
万能遥控器Pro,实用工具,com.zhinbengkst.bxg,https://short.ss.bscstorage.com/private/e7f200ca1004.html,success
微购输入法,实用工具,com.truedian.ime,https://mp.weixin.qq.com/s/1O0e-lmRyS6QdkL0D0A3lQ,success
az好货通,实用工具,com.azgo.globalproducts,https://www.myaz.com/hht/yinsi.html,success
FaradayFuture,实用工具,com.faradayfuture.online,http://app-cn.faradayfuturecn.com/ff/private-policy?lang=zh-CN,success
畅看大字版,实用工具,com.ruifeng.big.smoothwatch,https://commerce.ibestfanli.com/scenead-frontend/qa/policy?prdid=131000,success
xiaovv,实用工具,com.macrovideo.xiaovv,http://ad.nvdvr.cn/Agreement/index.php?param=eyJhcHBOYW1lIjoieHZ2IiwibGFuZyI6ImNuIiwidHlwZSI6InByaXZhY3kifQ==,success
领聚云,实用工具,com.p15900925016.fhv,https://www.linkjoint.cn/new/linkjointschool,success
智慧蛋鸡,实用工具,com.zhihuidanji.smarterlayer,http://smartapp.world-tech.com.cn:6080/agreement/get.html?type=4,success
微商团长-朋友圈转发,实用工具,com.friend.sync,http://static.fuguizhukj.cn/protocal/pengyouquantongbu/pyqtbysz.html,success
秒懂,实用工具,com.spsms.miaodong,https://www.spsms.com/about/index?id=45,success
音频视频格式转换,实用工具,com.xinmang.videoconvert,https://www.camoryapps.com/moreapps/privacy_policy/videoconversion4/policy_cn.html,success
去广告利器,实用工具,com.chengzipie.adskip,https://data.chengzipie.com/doc/privacy_policy_ad_skip.html,success
百变,实用工具,com.baibian.myvoice,https://www.shengqian.mobi/baibianmoyin/xiaomi-privacy.html,success
友悦大字版,实用工具,com.friend.happy.elder,http://h5.xtoolsreader.com/h5/Privacy/qhhl/dazi_privacy_Q2.html ,success
Bingo - 学习与生活神器,实用工具,com.sogou.activity.src,https://privacy.qq.com/document/preview/0f01ea54ef954e3d9abd9d7161cb36c9,success
比亚迪汽车,实用工具,com.byd.aeri.caranywhere,https://profilesys.bydauto.com.cn/dilinkapp/dilink/privacy.html,success
坦克营地,实用工具,com.qihoo.wg.wotbox.an,https://camp.wot.360.cn/activity.html#/privacypolicy,success
中国法律汇编,实用工具,com.zhkj.lawbookread,https://zh-app-store.oss-cn-shenzhen.aliyuncs.com/AndroidInfo/FaLv/law_yszc.html,success
高速清理管家,实用工具,com.highspeed.cleaning.clean,https://commerce.ibestfanli.com/scenead-frontend/qa/policy?prdid=190106,success
多用易学万年历,实用工具,com.mrkj.calendar,http://web.ddznzj.com/privacy/tianyan_privacy.html,success
安全用电,实用工具,com.sfauto.ecloud,http://static.sf-auto.com,success
