ApplicationName,Category,DetailPage,PrivacyPolicyLink,State
会读小说,图书阅读,com.twocloo.huiread,https://api-hr.2cloo.com/privacy.html?device_type=android,success
名刊会,图书阅读,com.qikan.mingkanhui,http://images.icitycloud.com.cn/images/mingkanhui/index.html,success
龙源网-电子杂志在线阅读,图书阅读,com.longyuan.journalnet,http://app.qikan.com/dragonsourceTypeTwo/index.html,success
文心,图书阅读,com.wenxin.bitlingqi,http://wenxinapp.com/user/privacy,success
腾讯动漫-10周年活动,图书阅读,com.qq.ac.android,https://privacy.qq.com/document/priview/cc405e7938e248bca94d73fe4e28695a,success
快读免费小说-读书小说追书神器,图书阅读,com.klww.novel,https://web.dawenming.com/klww/privacy.html,success
书路阅读,图书阅读,com.shulu.read,https://file-1302489287.cos.ap-beijing.myqcloud.com/website/shulu_privacy_agreement.html,success
宝宝绘本故事,图书阅读,com.yuejia.babythisstory,http://rubbish.yuanlikj.cn/yszc/hw/ty/bbhbgs.html ,success
刺儿声绎苑-斗破苍穹,图书阅读,com.zgs.cier,http://wx.voxpie.com/cier_privacy,success
坏坏猫小说,图书阅读,com.read.hhm,https://xstread.com/privacyPolicy_Android.html,success
菠萝包漫画,图书阅读,com.sfacg.comic,https://pages.sfacg.com/h5/app/about/comic/Privacy.html,success
羞羞漫画,图书阅读,com.comics.xiuxiu,http://xiuxiu.yuanmawangluo.com/?s=App.Privacy.Index&name=%E7%BE%9E%E7%BE%9E%E6%BC%AB%E7%94%BB,success
免费追书,图书阅读,com.mianfeizs.book,https://mfzs-app-h5-new.cread.com/privacyPolicy,success
八蕉免费小说,图书阅读,com.feiyang.novel.reader,https://novel.vpquc9rn.com/userCenter/policy?app=read&platform=android,success
笔趣阁,图书阅读,com.bqg.ddnoverl,https://yingyongduoduo.bj.bcebos.com/biquge_privacy.html?n=笔趣阁&gs=深圳市应用多多视讯科技有限公司&qq=2032019292,success
大嘴讲故事,图书阅读,cn.funhan.story,https://data2.funhan.cn/html.php?page=gsprivacy,success
纵横小说,图书阅读,com.zongheng.reader,https://passport.zongheng.com/privacyPolicy.do,success
咪咕阅读-免费小说,图书阅读,com.ophone.reader.ui,https://passport.migu.cn/portal/privacy/appprotocol?sourceid=204001,success
喜马拉雅儿童,图书阅读,com.ximalaya.ting.kid,https://passport.ximalaya.com/page/privacy_policy,success
橙光阅读器,图书阅读,com.sixrpg.opalyer,http://www.66rpg.com/user/userprivate,success
追书大师,图书阅读,com.bigliang.novelbook,http://oss.smallfeiyu.cn/1rs1536774mRe233W84W.html,success
长佩阅读,图书阅读,net.cpwxw.cpfiction,https://m.gongzicp.com/article/privacy,success
TXT全本免费小说全集,图书阅读,cn.ttkmfxs.novel,https://maijia.neocities.org/zexin.html,success
妙招阅读器,图书阅读,com.shuge.myReader,https://knack58.com/myreaderPrivacyPolicy,success
啵哔免费漫画,图书阅读,com.bobi.cartoon,https://www.yzpai.cn/comic8/web/agreement,success
网易蜗牛读书,图书阅读,com.netease.snailread,https://du.163.com/special/002164I9/privacy.html,success
