ApplicationName,Category,DetailPage,PrivacyPolicyLink,State
掌上道聚城,娱乐消遣,com.tencent.djcity,https://app.daoju.qq.com/privacy_guide.html,success
宝宝起名好运,娱乐消遣,com.aokj.bbqmb,http://aokj.top/user/privacy,success
上升星座,娱乐消遣,com.bgls.tarotcard,https://privacy.biggerlens.cn/app/privacy?name=bglstaluopai&os=android&language=zh&channelNo=xiaomi,success
文墨天机,娱乐消遣,air.com.ziwei001.zwmobilenui,https://www.ziwei001.com/legal/privacy.html,success
星座每日运势,娱乐消遣,com.weilaihong.xingzuo,http://www.weilaihongtech.cn/4ab897d3-bdbf-4204-9170-580946d080d2.html,success
变声器变声吧,娱乐消遣,com.szy.gamemorphvox,http://survey.szsszykj.com/api/Protocol/detail?id=17 ,success
塔兮 - 娱乐生活秀,娱乐消遣,com.towerx,https://towerxi.com/privacy.html,success
星座Home,娱乐消遣,com.astro90.android,https://astroh5.nohichat.com/#/daymark,success
锦鲤来了,娱乐消遣,dog.egg.koiiscoming,https://nbweb.qufenqian.vip/page/help/privacy_protocol?_appid=204013001,success
potato,娱乐消遣,com.ygh.habit,http://yinyekj.xyz/potato.html,success
739游戏,娱乐消遣,xiaobingyouxi.bjkyzh.miguyouxixmxm,https://m.xbyx77.com/qsj_privacy,success
比心交友语音包,娱乐消遣,com.shxz.voice,http://www.shxz2016.cn/privacy_xzvoice.txt,success
小喵变声器,娱乐消遣,com.xiaomiao.voicechanger,http://xmvc.diankemobile.com/privacy.html,success
玄真六爻排盘,娱乐消遣,uni.UNI192749F,https://www.dsrhdren.com/#/pages/china-private-html/china-private-html?pid=6070117780b8450001e7ee29,success
安卓变声器,娱乐消遣,com.mediabox.voicechanger,http://www.droidger.com/privacy-policy.html,success
个性签名设计师,娱乐消遣,com.starshine.artsign,https://www.artsignpro.com/web/policy/?download=false&header_footer=false,success
探奇动物界,娱乐消遣,com.lutongnet.mobile.tqdwj,https://cdn-jiaoyu-tjdwj.vas.lutongnet.com/tqdwj/phone/private_policy.html,success
通阅百科,娱乐消遣,cn.com.tongyuebaike,http://www.tongyuebaike.com.cn/static/documents/userPrivacy.html,success
元气酱,娱乐消遣,com.yuanqijiang.beautify.collection.pets,http://pages.ipolaris-tech.com/yuanqijiang/privacy-policy.html,success
电竞语音包-实时变声器,娱乐消遣,com.jinsha.pdd,http://www.adbpush.com/xqprivacy.html?name=%E7%94%B5%E7%AB%9E%E8%AF%AD%E9%9F%B3%E5%8C%85,success
全民刷刷,娱乐消遣,com.xstoness.android.qmshua,http://cdn.channel.45xie.com/game/website/quanminshuashua/privacy.html,success
趣味拼图,娱乐消遣,baobaoxuetietu.com,https://short.ss.bscstorage.com/private/7294fc630a12.html,success
花花填色书,娱乐消遣,com.kingdom.painttwo,http://s.file.shanghaijycom.com/2505b634-be4a-4e12-83c4-28bdb5c0d096_f_-979806777.html,success
小决定-万能钥匙,娱乐消遣,com.mygc.xjdxxp,https://www.tiantianyouhuiquan.com/html/yszc/xjd/yszc.html,success
每日占卜,娱乐消遣,com.zsxf.feelingtestmaster,http://47.90.28.148:8090/app/kjszzsxf/yszc.html,success
致力起名取名软件,娱乐消遣,com.kejiqiming.shuimobaobo,http://www.labczk.com/dsqm-agreement.html,success
掌上荣耀,娱乐消遣,com.zsry.zsry,http://egg-machine.telecomsevice.com/app/protocol/zhangshangrongyao/protocol.html?privacy=1,success
萌我变声器,娱乐消遣,com.tian.voicechangerpro,https://voice.i7play.com/xieyi-pri.html,success
扎堆儿,娱乐消遣,com.zd.zhaduier,https://zhadui.jujuba2021.com/index.php/index/zc.html,success
MBIT职业性格测试专家,娱乐消遣,com.csd.mbtixinli.and,https://doc.360qnw.com/web/#/19,success
电话变声器,娱乐消遣,cn.sqcat.voicechanger,http://www.weilaihongtech.cn/privacy-biansheng.htm,success
咪咕快游,娱乐消遣,cn.emagsoftware.gamehall,https://passport.migu.cn/portal/privacy/appprotocol?sourceid=206026,success
娃娃多,娱乐消遣,com.telecomsevice.wawaduo,https://egg-machine.telecomsevice.com/app/protocol/wawaduo/protocol.html?privacy=1,success
我的自传,娱乐消遣,com.zzkj.zpzz,https://h5.zizhuankeji.com/html/privacyAgreement.html,success
暴走P图,娱乐消遣,a.baozouptu,https://blog.csdn.net/hn_lgc/article/details/100146856,success
爱吾宝盒,娱乐消遣,com.magic.mcsxl,https://short.ss.bscstorage.com/private/d9cfba42a525.html,success
无忧心理测试,娱乐消遣,com.csd.wuyouxinli.and,https://doc.360qnw.com/web/#/28,success
起名取名大师,娱乐消遣,com.qicode.namechild,https://www.artsignpro.com/web/policy/?download=false&header_footer=false,success
酷签签名设计,娱乐消遣,com.qimacode.signmaster,https://www.artsignpro.com/web/policy/?download=false&header_footer=false,success
火电屏幕触激,娱乐消遣,com.mandg.funny.firescreen,https://www.mandgtech.cn/firescreen_privacy_cn/,success
趣味萌宠,娱乐消遣,life.desktop.pet,http://cdn.file.yongxinshuo.com/94d6083f-acdf-4e69-854d-833eb10b4a46_f_xiaomi.html,success
