ApplicationName,Category,DetailPage,PrivacyPolicyLink,State
CP速配-语音连麦交友,聊天社交,cn.innogeek.cp,https://mqfrontend.mizhuanbao.cn/index.php?r=yinshi/index&packagename=cn.innogeek.cp,success
探探,聊天社交,com.p1.mobile.putong,http://lp.tantanapp.com/and_play/?id=17,success
秋茶,聊天社交,com.qianmu.qiucha,http://static.qiuchapp.com/privacy_protocol.html,success
氧气语音,聊天社交,com.daxieda.oxygen,https://mx.shuntongtong.com/prod/oxygen/commonality/pages/privacyPolicy.html,success
随时聊,聊天社交,com.yuedao.sschat,https://api.chatmakemoney.com/member/v1/app/view/84.html,success
即刻,聊天社交,com.ruguoapp.jike,http://post.okjike.com/jike-privacy/,success
快分类,聊天社交,com.leadingtimes.classification,https://www.kfenlei.cn/quicksort-web-server/privacyAgreement2.html,success
一对,聊天社交,com.tx.luckparther,https://static.gxfeifan123.com/site/agreement/#/privacy/yuanban,success
圈遇交友,聊天社交,com.quanyu.player,http://enterprise.kmappa.cn/privacy.html,success
欢心直播,聊天社交,com.zhiyi.huanxin,http://z.huanxin.show/user/agreement?type=privacy,success
摩托邦,聊天社交,com.motoband,https://www.motuobang.com/terms/privacypolicy.html,success
佳人有约交友,聊天社交,com.jiajiayyue.android,http://www.binjo.net/agreement/private_agreement_jiaren.html,success
ChaseDream,聊天社交,com.chasedream.forum,https://www.chasedream.com/Privacy.html,success
