ApplicationName,Category,DetailPage,PrivacyPolicyLink,State
空空鱼,居家生活,com.fushuaige.ky.likefish,https://www.konkonyu.com/dianyuan/user_agreement.html,success
未来智联,居家生活,fuopen.smart.home.app,https://ispace-server.fuopen.com/doc/v1/privacy.html,success
吉祥日历,居家生活,com.swcalendar.luckycalendar,https://docs.qq.com/doc/DWlVoU09aYWNvd0d2,success
云朵天气,居家生活,com.ajxs.weather,http://www.vvfaster.com/policy/com_ajxs_weather/privacy.html,success
师傅来了,居家生活,com.yuanli.shifucomes,http://privacy.csweimei.cn/yj/privacy.html?appname=师傅来了,success
时代加盟网-创业加盟商机直聊,居家生活,com.jiuwei.jiameng,https://www.jm360.net/privacyPolicy,success
猫眼,居家生活,com.sankuai.movie,https://piaofang.maoyan.com/privacy-agreement,success
住小帮,居家生活,com.ss.android.homed,https://www.zhuxiaobang.com/faas/ugc/private_protocal.html,success
自如,居家生活,com.ziroom.ziroomcustomer,https://special.ziroom.com/2018/tpl201810/index.html?id=1568,success
同联经纪人,居家生活,com.fuju.tonglian,https://api.tonglianjituan.com/app/dist/#/privacyAgreement,success
小金豆,居家生活,com.jdd966.xiaojindou,https://icbc.jdd966.com/icbcETCh5/privacyPolicy-frm.html,success
万能汤匙,居家生活,com.lapian.foodbook,http://lp.lapianpay.com:7096/H5/privacy/privacy_policy.html,success
链家-专业房产买卖租赁装修平台,居家生活,com.homelink.android,https://www.lianjia.com/privacy/,success
悠洗,居家生活,com.zhishan.washer,https://wechat.ulife.group/about/secret.html,success
叮咚买菜,居家生活,com.yaya.zone,http://maicai.api.ddxq.mobi/info/single?alias=privacy_policy,success
天气预报播报员,居家生活,com.shyl_weather,http://42.121.107.165/weather/ys.htm,success
搜房网,居家生活,com.sofang.net.buz,https://www.sofang.com/privacy/sfprivacy.html,success
新浪米,居家生活,com.sina.rice,https://rice.stnongge.com/ngprivacy.html,success
贝壳找房-买房卖房租房家居装修,居家生活,com.lianjia.beike,https://www.ke.com/zhuanti/protocol,success
风云天气通,居家生活,com.heidou.fengyun,http://privacy.jeffmedia.cn/fengyun/privacy.html,success
大众信息栏,居家生活,uni.UNI0D7EC11,https://xxfl.iibbs.cn/xieyiys.html,success
优腿外卖,居家生活,cc.uutt.user,https://app.uutt.cc/#/pages/index/article?id=2,success
左右手商家端,居家生活,com.zysaz.merchants,https://wap.mch.zysaz.com/pages/my/base/pages/agreement/agreement?type=xy013,success
睦岚致家,居家生活,com.wanhe.mlzj,http://ys.moonland.vip/,success
西域同城,居家生活,com.xytc.xiyutongcheng,http://www.21chance.com/wweb_8/privacy.html?accid=1202,success
