ApplicationName,Category,DetailPage,PrivacyPolicyLink
大易货主,旅行交通,/details?id=cn.tianrui.seller,http://xieyi.da156.cn/huozhuPrivacyProtocol.html
大易司机,旅行交通,/details?id=cn.trxxkj.trwuliu.driver,http://xieyi.da156.cn/privacyProtect.html
护驾行车记录仪,旅行交通,/details?id=com.yrdata.escort,https://escort.1rendata.com/static/privacy.html
常州地铁,旅行交通,/details?id=com.bwton.msx.czb,https://ossclient.bwton.com/pc/cms/3204/42/staticResource_5_1.3.3.html
货拉拉-拉货搬家,旅行交通,/details?id=com.lalamove.huolala.client,https://uappweb.huolala.cn/user_terms/user_privacy.html
1212违章查询,旅行交通,/details?id=cn.jgcwz.lslake,http://www.lslake.cn/d445ff28-881c-4960-ab95-94eb97c879c5.html
代步专车车主,旅行交通,/details?id=com.honghusaas.driver.five,https://kfpub.hongyibo.com.cn/static/kfpub/0fb007c8c9605611351824349cfc5439/index.html
诺基,旅行交通,/details?id=com.ingeek.nokey,https://hybrid.nokey.cn/paLimit
T3车主,旅行交通,/details?id=com.t3go.driver,https://static.t3go.cn/t3-driver/law.html#/ruleNameDetail?agreementType=1
萝卜快跑,旅行交通,/details?id=com.baidu.apollo.go,https://idgdata.baidu.com/static/accactivity/pages/privacy.html
在路上商旅,旅行交通,/details?id=com.onthewayreactivenative,https://ts.otw.cn/content/pages/agreement/privacy_agreement.html
发现澳门,旅行交通,/details?id=com.sinokru.findmacau,https://file.findmacau.com/app/findmacau_h5/privacypolicy.html
公交颍州通,旅行交通,/details?id=com.pandabus.android.fuyang,https://h5.pandabusapp.com/yingzhouNew/yinsi/index.html
世界街景地图,旅行交通,/details?id=com.pdf.gaoqingditu,https://api.dzxiaoshipin.com/xbqstatic/privacy/mapvr.html?n=世界街景地图&gs=株洲市强大信息技术服务有限责任公司&qq=2672777125
首汽约车,旅行交通,/details?id=com.ichinait.gbpassenger,https://monline.01zhuanche.com/H5protocol/personalInfoPrivacy/personalInfo.html
美亚航旅,旅行交通,/details?id=com.meiya.airprice,http://apk.meiya.com/Policy.html
天眼卫星地图,旅行交通,/details?id=com.sskjjditu,https://bfjr.bj.bcebos.com/earthdq.html?n=%E5%A4%A9%E7%9C%BC%E5%8D%AB%E6%98%9F%E5%9C%B0%E5%9B%BE%20&gs=%E6%B7%B1%E5%9C%B3%E5%B8%82%E5%8D%93%E8%83%9C%E5%BE%AE%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8&qq=2872840058
差客e族,旅行交通,/details?id=com.slwy.shanglvwuyou,https://h5.zirutmc.com/#/Center/HelpDetail?id=11
FCM Mobile,旅行交通,/details?id=cn.com.fcmonline.app,https://app.fcmonline.com.cn/content/pages/agreement/privacy_agreement.html
高合HiPhi,旅行交通,/details?id=com.humanhorizons.superapp,https://h5.human-horizons.com/appv2/#/Terms/1
大河好运司机,旅行交通,/details?id=com.arpa.hndahesudintocctmsdriver,http://agreement.dahehuoyun.com/#/private
今日货源,旅行交通,/details?id=com.shunzt.siji,https://m.duoyuanpt.com/info/info.aspx?id=5
幸运车,旅行交通,/details?id=com.ptaiw125.zkn,https://oss.xingyunche.com.cn/other/xingyuncheprivacy.html
街景卫星地图大全,旅行交通,/details?id=com.tosimple.china.map,http://www.tosimple.vip/zgdt_ystk.html
宜昌城市停车,旅行交通,/details?id=com.ecaray.epark.pub.yichang,https://api.yccsparking.com/yccstc-web-static/provisos/privacy.html
全国火车票实时查,旅行交通,/details?id=com.shyl.train,http://42.121.107.165/TrainQuery/ys.htm
米玩旅行,旅行交通,/details?id=com.dingceng.travel,https://www.miwantrip.cn/index/protocol/privacyprotocol.html
北斗奥维互动地图,旅行交通,/details?id=com.xebz.ak3dsjjjdu,https://shenchao.cdn.bcebos.com/3djjprivacy.html?n=%E5%8C%97%E6%96%97%E5%A5%A5%E7%BB%B4%E4%BA%92%E5%8A%A8%E5%9C%B0%E5%9B%BE&gs=%E6%B7%B1%E5%9C%B3%E5%B8%82%E8%A5%BF%E5%B0%94%E5%B7%B4%E5%85%B9%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8&qq=2134181684
Ta在哪儿-定位监控,旅行交通,/details?id=com.teredy.whereis,https://gps.teredy.com/priv/privacy.html
光速超跑-跑车豪车租赁,旅行交通,/details?id=com.wagons.app,https://www.wagons.cn/notice/privacy.html
翔龙拖运,旅行交通,/details?id=com.qsystem.xianglongtuoyun,https://www.xianglongyunshu.com/index/article/name?name=user_agreement
武汉TAXI司机端,旅行交通,/details?id=com.wuhan.taxidriver,https://taxi-gateway.i-xiaoma.com.cn/qiangshengH5/#/pages/driver/privacy-policy
爱车记油耗版,旅行交通,/details?id=com.shengkuang.carkeeper,http://www.icarlog.com/ys.html
油划算,旅行交通,/details?id=com.youhuasuan.app,https://yinsi.yhs6666.com/yinsi2.html
多源找货找车,旅行交通,/details?id=com.shunzt.jiaoyi,https://m.duoyuanpt.com/info/info.aspx?id=2
蜗牛网货司机端,旅行交通,/details?id=com.arpa.sdguanganntocctmsdriver,https://wnwh.woniuhuoche.com/agreement/agreement.html?agreementType=1
亿百,旅行交通,/details?id=com.shhjsjyb.app,https://note.youdao.com/s/7rdynzmx
全能指南针,旅行交通,/details?id=com.lyracss.supercompass,https://api.cpserver.aolucifer.cn:1919/compass/privacy.html
酒店之家,旅行交通,/details?id=com.innhome.android,https://innhome.innhome.cn/module/protocol?env=prod&contractType=privacyPolicy
派电出行,旅行交通,/details?id=com.paidian.eride,https://paidian-static-pro.oss-cn-shanghai.aliyuncs.com/agreement/yinsixieyi.html
我的盐城,居家生活,/details?id=com.pingan.yancheng,https://m.myyancheng.com.cn/feature/privacy-agreement/#/detail
好友日历,居家生活,/details?id=com.haoyouli.friendscalendar,https://file.haoyourili.com/bBxOelfcaNcxscMedTlKwlf7qlSCigbn/%E5%A5%BD%E5%8F%8B%E6%97%A5%E5%8E%86%E9%9A%90%E7%A7%81%E5%8D%8F%E8%AE%AEv3.html
白驹跑腿,居家生活,/details?id=com.mitte.user,https://www.takewayway.com/privacyrun.html
社区慧生活,居家生活,/details?id=com.huacheng.huiservers,https://api.hui-shenghuo.cn/apk49/userCenter/privacy
白驹速取,居家生活,/details?id=com.dzk.user,https://www.takewayway.com/privacyuser.html
安果天气预报,居家生活,/details?id=com.system.android.weather,https://doc.anguomob.com/web/#/8?page_id=41
能量闹钟-冥想计时,居家生活,/details?id=com.bozhong.energy,https://www.bozhong.com/event/privacy.html?type=energyalarm
苏泊尔,居家生活,/details?id=com.supor.aiot,https://i.supor.com/agreement.htm?agreementType=USERPRIVACYAGREE
V380 Pro,居家生活,/details?id=com.macrovideo.v380pro,http://ad.nvdvr.cn/Agreement/index.php?param=eyJhcHBOYW1lIjoidjM4MHBybyIsImxhbmciOiJjbiIsInR5cGUiOiJwcml2YWN5In0=
家政云,居家生活,/details?id=com.jzcloud.app,https://static.daojia.com/jz/zhongtai/agree/html/16492266351830005_1649226785442.html
高地蜂米粒,居家生活,/details?id=com.fosun.golte.starlife,https://m.golte.com.cn/protocol/privacyProtocol.html
工匠职聘,居家生活,/details?id=cn.yzw.zhipin,https://tower.yzw.cn/api/v1/mobile-resource/public/0b67acf8-eac2-4356-a069-baaf30ef31da.html?id=368
可等,居家生活,/details?id=com.jfjp.kedeng,https://www.keyideng.com/h5/tiaokuan/yszc.html
米家,居家生活,/details?id=com.xiaomi.smarthome,https://g.home.mi.com/views/user-terms.html?locale=zh_CN&type=userPrivacy
孔明万年历,居家生活,/details?id=com.jimi.kmwnl,http://www.jiminetwork.com/web/agreement/privacy/kmwnl
房天下,居家生活,/details?id=com.soufun.app,https://m.fang.com/my/?c=mycenter&a=privacyPolicy
暖暖房屋-租房买房新模式新平台,居家生活,/details?id=com.nuan,https://html.nunbdc.net/Privacy.html
天鹅到家极速版,居家生活,/details?id=com.wuba.jiazheng,https://jiazheng.daojia.com/user/h5/common/protocol-detail?agreementId=6
涂鸦智能,居家生活,/details?id=com.tuya.smartiot,https://developerapp.tuyacn.com/protocol/148e32fa97c01030?lang=zh
EufyHome,居家生活,/details?id=com.eufylife.smarthome,https://www.eufylife.com/pages/privacy-policy-eufyhome-cn
天鹅到家,居家生活,/details?id=com.daojia.jz.app,https://jiazheng.daojia.com/user/h5/common/protocol-detail?agreementId=3
房小二网,居家生活,/details?id=com.jiaheng.fangxiaoer_public,https://m.fangxiaoer.com/static/newMPrivacy.htm
得家,居家生活,/details?id=com.dejia.anju,https://icon.dejiaapp.com/front/dejia-user-app/protocal.html
蓝桔优品,居家生活,/details?id=uni.UNI9B1E358,https://app.yipinyouxuan.cn/wap/pages/article/index?id_type=1&id=3
V同城,居家生活,/details?id=uni.UNI3127593,https://www.cdozi.cn/index.php/policy
房王加,居家生活,/details?id=com.ihk_android.fwj,http://appadd.ihk.cn/ihkhome/wap/default/serviceAgreement.htm
车多,居家生活,/details?id=com.cheduo.mobile,https://m.cheduo.com/privacy.html
到家啦,居家生活,/details?id=lock.open.com.openlock,https://guas.kingflying.cn:8442/alpub/protocol/content_template.html
有巢,居家生活,/details?id=resground.china.com.chinaresourceground,https://myoutha.crland.com.cn/#/home/privacyPolicy
实况天气预报,居家生活,/details?id=com.sktq.weather,https://static.2ktq.com/sktq/html/userPrivacy2019.html
我的盐城,居家生活,/details?id=com.pingan.yancheng,https://m.myyancheng.com.cn/feature/privacy-agreement/#/detail
好友日历,居家生活,/details?id=com.haoyouli.friendscalendar,https://file.haoyourili.com/bBxOelfcaNcxscMedTlKwlf7qlSCigbn/%E5%A5%BD%E5%8F%8B%E6%97%A5%E5%8E%86%E9%9A%90%E7%A7%81%E5%8D%8F%E8%AE%AEv3.html
白驹跑腿,居家生活,/details?id=com.mitte.user,https://www.takewayway.com/privacyrun.html
社区慧生活,居家生活,/details?id=com.huacheng.huiservers,https://api.hui-shenghuo.cn/apk49/userCenter/privacy
白驹速取,居家生活,/details?id=com.dzk.user,https://www.takewayway.com/privacyuser.html
安果天气预报,居家生活,/details?id=com.system.android.weather,https://doc.anguomob.com/web/#/8?page_id=41
能量闹钟-冥想计时,居家生活,/details?id=com.bozhong.energy,https://www.bozhong.com/event/privacy.html?type=energyalarm
苏泊尔,居家生活,/details?id=com.supor.aiot,https://i.supor.com/agreement.htm?agreementType=USERPRIVACYAGREE
V380 Pro,居家生活,/details?id=com.macrovideo.v380pro,http://ad.nvdvr.cn/Agreement/index.php?param=eyJhcHBOYW1lIjoidjM4MHBybyIsImxhbmciOiJjbiIsInR5cGUiOiJwcml2YWN5In0=
家政云,居家生活,/details?id=com.jzcloud.app,https://static.daojia.com/jz/zhongtai/agree/html/16492266351830005_1649226785442.html
高地蜂米粒,居家生活,/details?id=com.fosun.golte.starlife,https://m.golte.com.cn/protocol/privacyProtocol.html
工匠职聘,居家生活,/details?id=cn.yzw.zhipin,https://tower.yzw.cn/api/v1/mobile-resource/public/0b67acf8-eac2-4356-a069-baaf30ef31da.html?id=368
可等,居家生活,/details?id=com.jfjp.kedeng,https://www.keyideng.com/h5/tiaokuan/yszc.html
米家,居家生活,/details?id=com.xiaomi.smarthome,https://g.home.mi.com/views/user-terms.html?locale=zh_CN&type=userPrivacy
孔明万年历,居家生活,/details?id=com.jimi.kmwnl,http://www.jiminetwork.com/web/agreement/privacy/kmwnl
房天下,居家生活,/details?id=com.soufun.app,https://m.fang.com/my/?c=mycenter&a=privacyPolicy
暖暖房屋-租房买房新模式新平台,居家生活,/details?id=com.nuan,https://html.nunbdc.net/Privacy.html
天鹅到家极速版,居家生活,/details?id=com.wuba.jiazheng,https://jiazheng.daojia.com/user/h5/common/protocol-detail?agreementId=6
涂鸦智能,居家生活,/details?id=com.tuya.smartiot,https://developerapp.tuyacn.com/protocol/148e32fa97c01030?lang=zh
EufyHome,居家生活,/details?id=com.eufylife.smarthome,https://www.eufylife.com/pages/privacy-policy-eufyhome-cn
天鹅到家,居家生活,/details?id=com.daojia.jz.app,https://jiazheng.daojia.com/user/h5/common/protocol-detail?agreementId=3
房小二网,居家生活,/details?id=com.jiaheng.fangxiaoer_public,https://m.fangxiaoer.com/static/newMPrivacy.htm
得家,居家生活,/details?id=com.dejia.anju,https://icon.dejiaapp.com/front/dejia-user-app/protocal.html
蓝桔优品,居家生活,/details?id=uni.UNI9B1E358,https://app.yipinyouxuan.cn/wap/pages/article/index?id_type=1&id=3
V同城,居家生活,/details?id=uni.UNI3127593,https://www.cdozi.cn/index.php/policy
房王加,居家生活,/details?id=com.ihk_android.fwj,http://appadd.ihk.cn/ihkhome/wap/default/serviceAgreement.htm
车多,居家生活,/details?id=com.cheduo.mobile,https://m.cheduo.com/privacy.html
到家啦,居家生活,/details?id=lock.open.com.openlock,https://guas.kingflying.cn:8442/alpub/protocol/content_template.html
有巢,居家生活,/details?id=resground.china.com.chinaresourceground,https://myoutha.crland.com.cn/#/home/privacyPolicy
实况天气预报,居家生活,/details?id=com.sktq.weather,https://static.2ktq.com/sktq/html/userPrivacy2019.html
悦邻家,居家生活,/details?id=com.dhsgy.ylj,http://static.oojoyoo.com/yljprivacyagreement/
小白慧家,居家生活,/details?id=com.chuangmi.imihome,https://cdn.web.app.imilab.com/doc/app/com/chuangmi/xiaobaihome/privacy/cn/zh/privacy.html
下厨房,居家生活,/details?id=com.xiachufang,https://www.xiachufang.com/privacy_policy/
幸福里,居家生活,/details?id=com.f100.android,https://m.xflapp.com/magic/page/ejs/5f1e5048a0741302e84cea20?appType=manyhouse
爱梧州,居家生活,/details?id=cn.cloudbae.lovewuzhou,https://awz.cloudbae.cn:10021/common/protocol/privacy
空空鱼,居家生活,/details?id=com.fushuaige.ky.likefish,https://www.konkonyu.com/dianyuan/user_agreement.html
未来智联,居家生活,/details?id=fuopen.smart.home.app,https://ispace-server.fuopen.com/doc/v1/privacy.html
吉祥日历,居家生活,/details?id=com.swcalendar.luckycalendar,https://docs.qq.com/doc/DWlVoU09aYWNvd0d2
云朵天气,居家生活,/details?id=com.ajxs.weather,http://www.vvfaster.com/policy/com_ajxs_weather/privacy.html
师傅来了,居家生活,/details?id=com.yuanli.shifucomes,http://privacy.csweimei.cn/yj/privacy.html?appname=师傅来了
时代加盟网-创业加盟商机直聊,居家生活,/details?id=com.jiuwei.jiameng,https://www.jm360.net/privacyPolicy
猫眼,居家生活,/details?id=com.sankuai.movie,https://piaofang.maoyan.com/privacy-agreement
住小帮,居家生活,/details?id=com.ss.android.homed,https://www.zhuxiaobang.com/faas/ugc/private_protocal.html
自如,居家生活,/details?id=com.ziroom.ziroomcustomer,https://special.ziroom.com/2018/tpl201810/index.html?id=1568
同联经纪人,居家生活,/details?id=com.fuju.tonglian,https://api.tonglianjituan.com/app/dist/#/privacyAgreement
小金豆,居家生活,/details?id=com.jdd966.xiaojindou,https://icbc.jdd966.com/icbcETCh5/privacyPolicy-frm.html
万能汤匙,居家生活,/details?id=com.lapian.foodbook,http://lp.lapianpay.com:7096/H5/privacy/privacy_policy.html
链家-专业房产买卖租赁装修平台,居家生活,/details?id=com.homelink.android,https://www.lianjia.com/privacy/
悠洗,居家生活,/details?id=com.zhishan.washer,https://wechat.ulife.group/about/secret.html
叮咚买菜,居家生活,/details?id=com.yaya.zone,http://maicai.api.ddxq.mobi/info/single?alias=privacy_policy
天气预报播报员,居家生活,/details?id=com.shyl_weather,http://42.121.107.165/weather/ys.htm
搜房网,居家生活,/details?id=com.sofang.net.buz,https://www.sofang.com/privacy/sfprivacy.html
新浪米,居家生活,/details?id=com.sina.rice,https://rice.stnongge.com/ngprivacy.html
贝壳找房-买房卖房租房家居装修,居家生活,/details?id=com.lianjia.beike,https://www.ke.com/zhuanti/protocol
风云天气通,居家生活,/details?id=com.heidou.fengyun,http://privacy.jeffmedia.cn/fengyun/privacy.html
大众信息栏,居家生活,/details?id=uni.UNI0D7EC11,https://xxfl.iibbs.cn/xieyiys.html
优腿外卖,居家生活,/details?id=cc.uutt.user,https://app.uutt.cc/#/pages/index/article?id=2
左右手商家端,居家生活,/details?id=com.zysaz.merchants,https://wap.mch.zysaz.com/pages/my/base/pages/agreement/agreement?type=xy013
睦岚致家,居家生活,/details?id=com.wanhe.mlzj,http://ys.moonland.vip/
西域同城,居家生活,/details?id=com.xytc.xiyutongcheng,http://www.21chance.com/wweb_8/privacy.html?accid=1202
风华百景镇,实用工具,/details?id=com.hainansd.fhbjz,https://group5.shinet.cn/fhbjzPrivacy.html
字体美化大师+,实用工具,/details?id=com.custom.fonts,http://mhoss.tongdongsu.com/e17a7aa1-cf73-42c3-b179-6d7e41465f90_f_yszcxm.html
动物实验室,实用工具,/details?id=uni.UNI7C680C7,https://www.dwsyxt.com/api/v1/home/xieyi?_c=888888&_v=888888&token=e449d2829b8d3ccd24eba5dce49005e0&xieyi=app_secret
风驰定位,实用工具,/details?id=com.seny.sloc6,https://resources.jinduoduohd.com/www/private_v2.html?type=2
安果视频壁纸,实用工具,/details?id=com.liuan.videowallpaper,https://doc.anguomob.com/web/#/8?page_id=49
安果省电,实用工具,/details?id=com.anguo.system.batterysaver,https://doc.anguomob.com/web/#/8?page_id=45
安果浏览器,实用工具,/details?id=com.anguomob.browser,https://doc.anguomob.com/web/#/8/43
工作日闹钟,实用工具,/details?id=com.anguomob.alarm,https://doc.anguomob.com/web/#/8?page_id=52
安果应用锁,实用工具,/details?id=com.anguomob.applock,https://doc.anguomob.com/web/#/8?page_id=56
安果文件管理,实用工具,/details?id=com.anguomob.files,https://doc.anguomob.com/web/#/8?page_id=89
这是什么狗,实用工具,/details?id=com.anguomob.dog,https://doc.anguomob.com/web/#/8?page_id=118
安果手电筒,实用工具,/details?id=com.anguomob.flashlight,https://doc.anguomob.com/web/#/8?page_id=194
条码扫描器,实用工具,/details?id=com.anguomob.scanner.barcode,https://doc.anguomob.com/web/#/8?page_id=120
安果远离手机,实用工具,/details?id=com.anguomob.phone.limit,https://doc.anguomob.com/web/#/8?page_id=182
安果清理大师,实用工具,/details?id=com.anguomob.cleanmaster,https://doc.anguomob.com/web/#/8?page_id=190
Cellular-Z,实用工具,/details?id=make.more.r2d2.cellular_z,https://hzx0910.github.io/cellular-z/privacy.html
安果PDF阅读器,实用工具,/details?id=com.anguomob.pdf,https://doc.anguomob.com/web/#/8?page_id=254
定位云,实用工具,/details?id=com.zhangsen.dingwei,https://shenchao.gz.bcebos.com/privacy.html?n=%E5%AE%9A%E4%BD%8D%E4%BA%91&gs=%E6%B7%B1%E5%9C%B3%E5%B8%82%E5%AE%9D%E6%98%8C%E9%9A%86%E7%89%A9%E6%B5%81%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8
安果文字转语音-让文字转成语音,实用工具,/details?id=com.anguomob.text.voice,https://doc.anguomob.com/web/#/8?page_id=249
安果图片转文字,实用工具,/details?id=com.anguomob.image.text,https://doc.anguomob.com/web/#/8?page_id=253
屏幕亮度调节,实用工具,/details?id=com.anguomob.goggles,https://doc.anguomob.com/web/#/8?page_id=256
你的生日,实用工具,/details?id=com.anguomob.birthday,https://doc.anguomob.com/web/#/8?page_id=258
Top浏览器,实用工具,/details?id=com.pocket.topbrowser,https://app.topc1.com/user/privacy_agreement
快速启动器,实用工具,/details?id=com.anguomob.launcher,https://doc.anguomob.com/web/#/8?page_id=266
万年历黄历日历天天,实用工具,/details?id=com.kalendar.falip,http://fanlouoss.ronggyuan.com/kMQeeM230Xq818npcKUa.html
高清录屏,实用工具,/details?id=com.anguomob.screen.record,https://doc.anguomob.com/web/#/8?page_id=431
大鱼潮汐,实用工具,/details?id=cn.mxstudio.dayu,https://tide.sejianghu.com/files/隐私协议-大鱼潮汐-2022.html
三只眼,实用工具,/details?id=com.fyts.wheretogo,https://www.17npw.com/web/privacyPolicy/index.htm
空调遥控,实用工具,/details?id=com.yaokongqikfx.czycf,https://short.ss.bscstorage.com/private/d7f21642839e.html
悟空守护孩子端,实用工具,/details?id=com.pengjing.wkshkid,http://wukongshouhu.wukongshouhu.cn/h5/index.html#/pages/index/privacyPolicy
风华百景镇,实用工具,/details?id=com.hainansd.fhbjz,https://group5.shinet.cn/fhbjzPrivacy.html
字体美化大师+,实用工具,/details?id=com.custom.fonts,http://mhoss.tongdongsu.com/e17a7aa1-cf73-42c3-b179-6d7e41465f90_f_yszcxm.html
动物实验室,实用工具,/details?id=uni.UNI7C680C7,https://www.dwsyxt.com/api/v1/home/xieyi?_c=888888&_v=888888&token=e449d2829b8d3ccd24eba5dce49005e0&xieyi=app_secret
风驰定位,实用工具,/details?id=com.seny.sloc6,https://resources.jinduoduohd.com/www/private_v2.html?type=2
安果视频壁纸,实用工具,/details?id=com.liuan.videowallpaper,https://doc.anguomob.com/web/#/8?page_id=49
安果省电,实用工具,/details?id=com.anguo.system.batterysaver,https://doc.anguomob.com/web/#/8?page_id=45
安果浏览器,实用工具,/details?id=com.anguomob.browser,https://doc.anguomob.com/web/#/8/43
工作日闹钟,实用工具,/details?id=com.anguomob.alarm,https://doc.anguomob.com/web/#/8?page_id=52
安果应用锁,实用工具,/details?id=com.anguomob.applock,https://doc.anguomob.com/web/#/8?page_id=56
安果文件管理,实用工具,/details?id=com.anguomob.files,https://doc.anguomob.com/web/#/8?page_id=89
这是什么狗,实用工具,/details?id=com.anguomob.dog,https://doc.anguomob.com/web/#/8?page_id=118
安果手电筒,实用工具,/details?id=com.anguomob.flashlight,https://doc.anguomob.com/web/#/8?page_id=194
条码扫描器,实用工具,/details?id=com.anguomob.scanner.barcode,https://doc.anguomob.com/web/#/8?page_id=120
安果远离手机,实用工具,/details?id=com.anguomob.phone.limit,https://doc.anguomob.com/web/#/8?page_id=182
安果清理大师,实用工具,/details?id=com.anguomob.cleanmaster,https://doc.anguomob.com/web/#/8?page_id=190
Cellular-Z,实用工具,/details?id=make.more.r2d2.cellular_z,https://hzx0910.github.io/cellular-z/privacy.html
安果PDF阅读器,实用工具,/details?id=com.anguomob.pdf,https://doc.anguomob.com/web/#/8?page_id=254
定位云,实用工具,/details?id=com.zhangsen.dingwei,https://shenchao.gz.bcebos.com/privacy.html?n=%E5%AE%9A%E4%BD%8D%E4%BA%91&gs=%E6%B7%B1%E5%9C%B3%E5%B8%82%E5%AE%9D%E6%98%8C%E9%9A%86%E7%89%A9%E6%B5%81%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8
安果文字转语音-让文字转成语音,实用工具,/details?id=com.anguomob.text.voice,https://doc.anguomob.com/web/#/8?page_id=249
安果图片转文字,实用工具,/details?id=com.anguomob.image.text,https://doc.anguomob.com/web/#/8?page_id=253
屏幕亮度调节,实用工具,/details?id=com.anguomob.goggles,https://doc.anguomob.com/web/#/8?page_id=256
你的生日,实用工具,/details?id=com.anguomob.birthday,https://doc.anguomob.com/web/#/8?page_id=258
Top浏览器,实用工具,/details?id=com.pocket.topbrowser,https://app.topc1.com/user/privacy_agreement
快速启动器,实用工具,/details?id=com.anguomob.launcher,https://doc.anguomob.com/web/#/8?page_id=266
万年历黄历日历天天,实用工具,/details?id=com.kalendar.falip,http://fanlouoss.ronggyuan.com/kMQeeM230Xq818npcKUa.html
高清录屏,实用工具,/details?id=com.anguomob.screen.record,https://doc.anguomob.com/web/#/8?page_id=431
大鱼潮汐,实用工具,/details?id=cn.mxstudio.dayu,https://tide.sejianghu.com/files/隐私协议-大鱼潮汐-2022.html
三只眼,实用工具,/details?id=com.fyts.wheretogo,https://www.17npw.com/web/privacyPolicy/index.htm
空调遥控,实用工具,/details?id=com.yaokongqikfx.czycf,https://short.ss.bscstorage.com/private/d7f21642839e.html
悟空守护孩子端,实用工具,/details?id=com.pengjing.wkshkid,http://wukongshouhu.wukongshouhu.cn/h5/index.html#/pages/index/privacyPolicy
易软云,实用工具,/details?id=com.easysoft.yrypt,http://www.es-it.cn/page/privacystate.html
同程旅行商家,实用工具,/details?id=com.elong.merchant,http://ebooking.elongstatic.com/html/privacyPolicy/privacyPolicy.html
Vymeet云会议-多人视频会议软件,实用工具,/details?id=com.kaihuibao.khbvymeet,https://www.vymeet.com/admin/index/about?t=privacy&h=1&appname=vymeet
V380,实用工具,/details?id=com.macrovideo.v380,http://ad.nvdvr.cn/Agreement/index.php?param=eyJhcHBOYW1lIjoidjM4MCIsImxhbmciOiJjbiIsInR5cGUiOiJwcml2YWN5In0=
光之收藏家,实用工具,/details?id=cn.ffxivsc,https://app.ffxivsc.cn/privacy.htm
吉速宝,实用工具,/details?id=afd.shop.gjwsj,http://www.cnsodo.com/policy.html
宠日常,实用工具,/details?id=com.eveningperson.chongrichang,https://chongrichang.eveningperson.com/webview/webview/help?id=1
野豹游戏加速器,实用工具,/details?id=com.yebao.gamevpn,https://www.yebaojiasu.com/html/privacy-agreement.html
Pawbby Care,实用工具,/details?id=pawbbycare.mmgg.fun,https://file.yirimao.com/pawbby/app-privace-zh.html
万能遥控器Pro,实用工具,/details?id=com.zhinbengkst.bxg,https://short.ss.bscstorage.com/private/e7f200ca1004.html
微购输入法,实用工具,/details?id=com.truedian.ime,https://mp.weixin.qq.com/s/1O0e-lmRyS6QdkL0D0A3lQ
az好货通,实用工具,/details?id=com.azgo.globalproducts,https://www.myaz.com/hht/yinsi.html
FaradayFuture,实用工具,/details?id=com.faradayfuture.online,http://app-cn.faradayfuturecn.com/ff/private-policy?lang=zh-CN
畅看大字版,实用工具,/details?id=com.ruifeng.big.smoothwatch,https://commerce.ibestfanli.com/scenead-frontend/qa/policy?prdid=131000
xiaovv,实用工具,/details?id=com.macrovideo.xiaovv,http://ad.nvdvr.cn/Agreement/index.php?param=eyJhcHBOYW1lIjoieHZ2IiwibGFuZyI6ImNuIiwidHlwZSI6InByaXZhY3kifQ==
领聚云,实用工具,/details?id=com.p15900925016.fhv,https://www.linkjoint.cn/new/linkjointschool
智慧蛋鸡,实用工具,/details?id=com.zhihuidanji.smarterlayer,http://smartapp.world-tech.com.cn:6080/agreement/get.html?type=4
微商团长-朋友圈转发,实用工具,/details?id=com.friend.sync,http://static.fuguizhukj.cn/protocal/pengyouquantongbu/pyqtbysz.html
秒懂,实用工具,/details?id=com.spsms.miaodong,https://www.spsms.com/about/index?id=45
音频视频格式转换,实用工具,/details?id=com.xinmang.videoconvert,https://www.camoryapps.com/moreapps/privacy_policy/videoconversion4/policy_cn.html
去广告利器,实用工具,/details?id=com.chengzipie.adskip,https://data.chengzipie.com/doc/privacy_policy_ad_skip.html
百变,实用工具,/details?id=com.baibian.myvoice,https://www.shengqian.mobi/baibianmoyin/xiaomi-privacy.html
友悦大字版,实用工具,/details?id=com.friend.happy.elder,http://h5.xtoolsreader.com/h5/Privacy/qhhl/dazi_privacy_Q2.html 
Bingo - 学习与生活神器,实用工具,/details?id=com.sogou.activity.src,https://privacy.qq.com/document/preview/0f01ea54ef954e3d9abd9d7161cb36c9
比亚迪汽车,实用工具,/details?id=com.byd.aeri.caranywhere,https://profilesys.bydauto.com.cn/dilinkapp/dilink/privacy.html
坦克营地,实用工具,/details?id=com.qihoo.wg.wotbox.an,https://camp.wot.360.cn/activity.html#/privacypolicy
中国法律汇编,实用工具,/details?id=com.zhkj.lawbookread,https://zh-app-store.oss-cn-shenzhen.aliyuncs.com/AndroidInfo/FaLv/law_yszc.html
高速清理管家,实用工具,/details?id=com.highspeed.cleaning.clean,https://commerce.ibestfanli.com/scenead-frontend/qa/policy?prdid=190106
多用易学万年历,实用工具,/details?id=com.mrkj.calendar,http://web.ddznzj.com/privacy/tianyan_privacy.html
安全用电,实用工具,/details?id=com.sfauto.ecloud,http://static.sf-auto.com
像素蜜蜂,摄影摄像,/details?id=com.ninebroad.pixbe,https://app.pxbee.com.cn/privacy-policy.html
优美相机,摄影摄像,/details?id=com.anguomob.camera,https://doc.anguomob.com/web/#/8?page_id=195
